time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds,,,,gforcex,gforcey,gforcez
0.613,-0.046,-0.18,0.064,0.187,0.057,0.22,-0.048,-0.183,0.065,0.187,0.057,0.22,16,0.019062181447503,0.005810397553517,0.022426095820591
0.614,-0.046,-0.18,0.064,0.172,0.034,0.163,-0.048,-0.183,0.065,0.172,0.034,0.163,16,0.017533129459735,0.003465851172273,0.016615698267075
0.615,-0.046,-0.18,0.065,0.177,0.043,0.192,-0.048,-0.183,0.066,0.177,0.043,0.192,16,0.018042813455658,0.004383282364934,0.019571865443425
0.616,-0.046,-0.179,0.066,0.182,0.057,0.187,-0.048,-0.182,0.067,0.182,0.057,0.187,16,0.01855249745158,0.005810397553517,0.019062181447503
0.617,-0.046,-0.179,0.067,0.168,0.043,0.172,-0.048,-0.182,0.068,0.168,0.043,0.172,16,0.017125382262997,0.004383282364934,0.017533129459735
0.618,-0.046,-0.179,0.068,0.158,0.053,0.225,-0.048,-0.182,0.069,0.158,0.053,0.225,16,0.016106014271152,0.005402650356779,0.022935779816514
0.619,-0.046,-0.179,0.069,0.172,0.077,0.192,-0.048,-0.182,0.07,0.172,0.077,0.192,16,0.017533129459735,0.007849133537207,0.019571865443425
0.62,-0.046,-0.179,0.07,0.182,0.067,0.168,-0.048,-0.182,0.071,0.182,0.067,0.168,16,0.01855249745158,0.006829765545362,0.017125382262997
0.621,-0.046,-0.179,0.07,0.206,0.057,0.196,-0.048,-0.182,0.072,0.206,0.057,0.196,16,0.020998980632008,0.005810397553517,0.019979612640163
0.622,-0.046,-0.179,0.071,0.201,0.057,0.23,-0.048,-0.182,0.073,0.201,0.057,0.23,16,0.020489296636086,0.005810397553517,0.023445463812436
0.623,-0.045,-0.179,0.072,0.206,0.072,0.192,-0.048,-0.182,0.074,0.206,0.072,0.192,16,0.020998980632008,0.007339449541284,0.019571865443425
0.624,-0.045,-0.179,0.073,0.225,0.053,0.153,-0.048,-0.182,0.075,0.225,0.053,0.153,16,0.022935779816514,0.005402650356779,0.015596330275229
0.625,-0.045,-0.179,0.074,0.23,0.029,0.192,-0.047,-0.182,0.076,0.23,0.029,0.192,16,0.023445463812436,0.002956167176351,0.019571865443425
0.626,-0.045,-0.179,0.075,0.23,0.038,0.182,-0.047,-0.182,0.077,0.23,0.038,0.182,16,0.023445463812436,0.003873598369011,0.01855249745158
0.627,-0.045,-0.179,0.076,0.196,0.029,0.187,-0.047,-0.182,0.078,0.196,0.029,0.187,16,0.019979612640163,0.002956167176351,0.019062181447503
0.628,-0.045,-0.179,0.077,0.196,0.024,0.196,-0.047,-0.182,0.079,0.196,0.024,0.196,16,0.019979612640163,0.002446483180428,0.019979612640163
0.629,-0.045,-0.179,0.078,0.206,0.029,0.215,-0.047,-0.182,0.08,0.206,0.029,0.215,16,0.020998980632008,0.002956167176351,0.021916411824669
0.63,-0.045,-0.179,0.079,0.196,0.053,0.201,-0.047,-0.182,0.081,0.196,0.053,0.201,16,0.019979612640163,0.005402650356779,0.020489296636086
0.631,-0.045,-0.179,0.08,0.239,0.081,0.139,-0.048,-0.182,0.082,0.239,0.081,0.139,16,0.024362895005097,0.008256880733945,0.014169215086646
0.632,-0.045,-0.179,0.082,0.22,0.057,0.182,-0.048,-0.182,0.083,0.22,0.057,0.182,16,0.022426095820591,0.005810397553517,0.01855249745158
0.633,-0.045,-0.179,0.083,0.192,0.043,0.249,-0.048,-0.182,0.084,0.192,0.043,0.249,16,0.019571865443425,0.004383282364934,0.025382262996942
0.634,-0.045,-0.179,0.084,0.225,0.072,0.239,-0.048,-0.182,0.086,0.225,0.072,0.239,16,0.022935779816514,0.007339449541284,0.024362895005097
0.635,-0.045,-0.179,0.085,0.211,0.048,0.182,-0.048,-0.182,0.087,0.211,0.048,0.182,16,0.021508664627931,0.004892966360856,0.01855249745158
0.636,-0.045,-0.179,0.086,0.206,0.038,0.139,-0.048,-0.182,0.088,0.206,0.038,0.139,16,0.020998980632008,0.003873598369011,0.014169215086646
0.637,-0.045,-0.179,0.087,0.211,0.062,0.158,-0.048,-0.182,0.089,0.211,0.062,0.158,16,0.021508664627931,0.006320081549439,0.016106014271152
0.638,-0.045,-0.179,0.088,0.23,0.043,0.172,-0.048,-0.182,0.09,0.23,0.043,0.172,16,0.023445463812436,0.004383282364934,0.017533129459735
0.639,-0.045,-0.179,0.09,0.23,0.043,0.11,-0.048,-0.182,0.091,0.23,0.043,0.11,16,0.023445463812436,0.004383282364934,0.011213047910296
0.64,-0.045,-0.179,0.091,0.206,0.034,0.129,-0.049,-0.182,0.092,0.206,0.034,0.129,16,0.020998980632008,0.003465851172273,0.013149847094801
0.641,-0.046,-0.18,0.092,0.206,0.029,0.201,-0.049,-0.182,0.093,0.206,0.029,0.201,16,0.020998980632008,0.002956167176351,0.020489296636086
0.642,-0.046,-0.18,0.093,0.196,0.062,0.215,-0.049,-0.182,0.095,0.196,0.062,0.215,16,0.019979612640163,0.006320081549439,0.021916411824669
0.643,-0.046,-0.18,0.094,0.215,0.057,0.192,-0.049,-0.182,0.096,0.215,0.057,0.192,16,0.021916411824669,0.005810397553517,0.019571865443425
0.644,-0.046,-0.18,0.095,0.192,0.038,0.211,-0.049,-0.182,0.097,0.192,0.038,0.211,16,0.019571865443425,0.003873598369011,0.021508664627931
0.645,-0.046,-0.18,0.096,0.144,0.043,0.225,-0.049,-0.182,0.097,0.144,0.043,0.225,16,0.014678899082569,0.004383282364934,0.022935779816514
0.646,-0.046,-0.18,0.097,0.172,0.077,0.163,-0.049,-0.182,0.098,0.172,0.077,0.163,16,0.017533129459735,0.007849133537207,0.016615698267075
0.647,-0.046,-0.18,0.098,0.206,0.091,0.144,-0.049,-0.182,0.099,0.206,0.091,0.144,16,0.020998980632008,0.00927624872579,0.014678899082569
0.648,-0.046,-0.18,0.099,0.206,0.043,0.215,-0.049,-0.182,0.1,0.206,0.043,0.215,16,0.020998980632008,0.004383282364934,0.021916411824669
0.649,-0.046,-0.18,0.1,0.201,0.019,0.215,-0.049,-0.182,0.101,0.201,0.019,0.215,16,0.020489296636086,0.001936799184506,0.021916411824669
0.65,-0.046,-0.18,0.101,0.182,0.024,0.182,-0.049,-0.182,0.102,0.182,0.024,0.182,16,0.01855249745158,0.002446483180428,0.01855249745158
0.651,-0.046,-0.18,0.102,0.182,0.029,0.196,-0.049,-0.182,0.103,0.182,0.029,0.196,16,0.01855249745158,0.002956167176351,0.019979612640163
0.652,-0.046,-0.18,0.102,0.196,0.062,0.144,-0.049,-0.182,0.104,0.196,0.062,0.144,16,0.019979612640163,0.006320081549439,0.014678899082569
0.653,-0.046,-0.18,0.103,0.187,0.057,0.12,-0.049,-0.182,0.105,0.187,0.057,0.12,16,0.019062181447503,0.005810397553517,0.012232415902141
0.654,-0.046,-0.18,0.104,0.168,0.053,0.144,-0.05,-0.182,0.105,0.168,0.053,0.144,16,0.017125382262997,0.005402650356779,0.014678899082569
0.655,-0.046,-0.18,0.105,0.182,0.053,0.168,-0.05,-0.182,0.106,0.182,0.053,0.168,16,0.01855249745158,0.005402650356779,0.017125382262997
0.656,-0.046,-0.18,0.105,0.201,0.062,0.177,-0.05,-0.182,0.107,0.201,0.062,0.177,16,0.020489296636086,0.006320081549439,0.018042813455658
0.657,-0.046,-0.18,0.106,0.196,0.086,0.158,-0.05,-0.182,0.108,0.196,0.086,0.158,16,0.019979612640163,0.008766564729867,0.016106014271152
0.658,-0.046,-0.18,0.107,0.192,0.081,0.144,-0.05,-0.182,0.108,0.192,0.081,0.144,16,0.019571865443425,0.008256880733945,0.014678899082569
0.659,-0.046,-0.18,0.107,0.172,0.086,0.177,-0.05,-0.182,0.109,0.172,0.086,0.177,16,0.017533129459735,0.008766564729867,0.018042813455658
0.66,-0.046,-0.18,0.108,0.144,0.086,0.172,-0.05,-0.183,0.11,0.144,0.086,0.172,16,0.014678899082569,0.008766564729867,0.017533129459735
0.661,-0.046,-0.18,0.109,0.158,0.048,0.187,-0.05,-0.183,0.11,0.158,0.048,0.187,16,0.016106014271152,0.004892966360856,0.019062181447503
0.662,-0.046,-0.18,0.109,0.172,0.038,0.177,-0.05,-0.183,0.111,0.172,0.038,0.177,16,0.017533129459735,0.003873598369011,0.018042813455658
0.663,-0.046,-0.18,0.11,0.158,0.072,0.168,-0.05,-0.183,0.111,0.158,0.072,0.168,16,0.016106014271152,0.007339449541284,0.017125382262997
0.664,-0.046,-0.18,0.111,0.158,0.072,0.196,-0.05,-0.183,0.112,0.158,0.072,0.196,16,0.016106014271152,0.007339449541284,0.019979612640163
0.665,-0.046,-0.18,0.111,0.148,0.043,0.144,-0.05,-0.183,0.112,0.148,0.043,0.144,16,0.015086646279307,0.004383282364934,0.014678899082569
0.666,-0.047,-0.18,0.112,0.168,0.029,0.144,-0.05,-0.183,0.113,0.168,0.029,0.144,16,0.017125382262997,0.002956167176351,0.014678899082569
0.667,-0.047,-0.18,0.112,0.192,0.029,0.144,-0.05,-0.183,0.113,0.192,0.029,0.144,16,0.019571865443425,0.002956167176351,0.014678899082569
0.668,-0.047,-0.18,0.113,0.196,0.029,0.129,-0.05,-0.183,0.113,0.196,0.029,0.129,16,0.019979612640163,0.002956167176351,0.013149847094801
0.669,-0.047,-0.18,0.113,0.177,0.053,0.158,-0.05,-0.183,0.114,0.177,0.053,0.158,16,0.018042813455658,0.005402650356779,0.016106014271152
0.67,-0.047,-0.18,0.113,0.153,0.072,0.196,-0.05,-0.183,0.114,0.153,0.072,0.196,16,0.015596330275229,0.007339449541284,0.019979612640163
0.671,-0.047,-0.18,0.114,0.177,0.057,0.225,-0.05,-0.183,0.115,0.177,0.057,0.225,16,0.018042813455658,0.005810397553517,0.022935779816514
0.672,-0.047,-0.181,0.114,0.211,0.057,0.239,-0.05,-0.183,0.115,0.211,0.057,0.239,16,0.021508664627931,0.005810397553517,0.024362895005097
0.673,-0.047,-0.181,0.115,0.206,0.057,0.235,-0.05,-0.183,0.116,0.206,0.057,0.235,16,0.020998980632008,0.005810397553517,0.023955147808359
0.674,-0.047,-0.181,0.115,0.215,0.057,0.254,-0.05,-0.183,0.116,0.215,0.057,0.254,16,0.021916411824669,0.005810397553517,0.025891946992865
0.675,-0.047,-0.181,0.115,0.196,0.062,0.22,-0.05,-0.183,0.117,0.196,0.062,0.22,16,0.019979612640163,0.006320081549439,0.022426095820591
0.676,-0.047,-0.181,0.116,0.168,0.077,0.182,-0.05,-0.183,0.117,0.168,0.077,0.182,16,0.017125382262997,0.007849133537207,0.01855249745158
0.677,-0.047,-0.181,0.116,0.168,0.091,0.163,-0.05,-0.183,0.117,0.168,0.091,0.163,16,0.017125382262997,0.00927624872579,0.016615698267075
0.678,-0.047,-0.181,0.116,0.163,0.077,0.134,-0.05,-0.183,0.118,0.163,0.077,0.134,16,0.016615698267075,0.007849133537207,0.013659531090724
0.679,-0.047,-0.181,0.117,0.182,0.057,0.163,-0.05,-0.183,0.118,0.182,0.057,0.163,16,0.01855249745158,0.005810397553517,0.016615698267075
0.68,-0.048,-0.181,0.117,0.201,0.053,0.215,-0.05,-0.183,0.119,0.201,0.053,0.215,16,0.020489296636086,0.005402650356779,0.021916411824669
0.681,-0.048,-0.181,0.117,0.23,0.072,0.239,-0.051,-0.183,0.119,0.23,0.072,0.239,16,0.023445463812436,0.007339449541284,0.024362895005097
0.682,-0.048,-0.181,0.117,0.211,0.067,0.23,-0.051,-0.183,0.119,0.211,0.067,0.23,16,0.021508664627931,0.006829765545362,0.023445463812436
0.683,-0.048,-0.181,0.117,0.158,0.062,0.201,-0.051,-0.184,0.119,0.158,0.062,0.201,16,0.016106014271152,0.006320081549439,0.020489296636086
0.684,-0.048,-0.181,0.118,0.192,0.062,0.215,-0.051,-0.184,0.119,0.192,0.062,0.215,16,0.019571865443425,0.006320081549439,0.021916411824669
0.685,-0.048,-0.181,0.118,0.22,0.077,0.192,-0.051,-0.184,0.119,0.22,0.077,0.192,16,0.022426095820591,0.007849133537207,0.019571865443425
0.686,-0.048,-0.181,0.118,0.182,0.096,0.187,-0.051,-0.184,0.119,0.182,0.096,0.187,16,0.01855249745158,0.009785932721713,0.019062181447503
0.687,-0.048,-0.18,0.118,0.187,0.062,0.268,-0.051,-0.184,0.119,0.187,0.062,0.268,16,0.019062181447503,0.006320081549439,0.027319062181448
0.688,-0.048,-0.18,0.118,0.168,0.048,0.273,-0.051,-0.184,0.12,0.168,0.048,0.273,16,0.017125382262997,0.004892966360856,0.02782874617737
0.689,-0.048,-0.18,0.118,0.153,0.067,0.259,-0.051,-0.184,0.12,0.153,0.067,0.259,16,0.015596330275229,0.006829765545362,0.026401630988787
0.69,-0.048,-0.18,0.118,0.182,0.067,0.192,-0.051,-0.184,0.12,0.182,0.067,0.192,16,0.01855249745158,0.006829765545362,0.019571865443425
0.691,-0.048,-0.18,0.118,0.187,0.043,0.163,-0.051,-0.184,0.12,0.187,0.043,0.163,16,0.019062181447503,0.004383282364934,0.016615698267075
0.692,-0.049,-0.18,0.118,0.206,0.048,0.192,-0.051,-0.184,0.12,0.206,0.048,0.192,16,0.020998980632008,0.004892966360856,0.019571865443425
0.693,-0.049,-0.18,0.118,0.187,0.067,0.144,-0.051,-0.184,0.12,0.187,0.067,0.144,16,0.019062181447503,0.006829765545362,0.014678899082569
0.694,-0.049,-0.18,0.118,0.158,0.067,0.148,-0.051,-0.184,0.12,0.158,0.067,0.148,16,0.016106014271152,0.006829765545362,0.015086646279307
0.695,-0.049,-0.18,0.118,0.182,0.077,0.187,-0.051,-0.184,0.12,0.182,0.077,0.187,16,0.01855249745158,0.007849133537207,0.019062181447503
0.696,-0.049,-0.18,0.118,0.187,0.029,0.163,-0.051,-0.184,0.12,0.187,0.029,0.163,16,0.019062181447503,0.002956167176351,0.016615698267075
0.697,-0.049,-0.18,0.118,0.206,0.01,0.172,-0.051,-0.183,0.12,0.206,0.01,0.172,16,0.020998980632008,0.001019367991845,0.017533129459735
0.698,-0.049,-0.18,0.118,0.206,0.072,0.215,-0.051,-0.183,0.119,0.206,0.072,0.215,16,0.020998980632008,0.007339449541284,0.021916411824669
0.699,-0.049,-0.18,0.118,0.206,0.081,0.215,-0.051,-0.183,0.119,0.206,0.081,0.215,16,0.020998980632008,0.008256880733945,0.021916411824669
0.7,-0.049,-0.18,0.118,0.211,0.072,0.215,-0.051,-0.183,0.119,0.211,0.072,0.215,16,0.021508664627931,0.007339449541284,0.021916411824669
0.701,-0.049,-0.18,0.118,0.187,0.096,0.235,-0.051,-0.183,0.119,0.187,0.096,0.235,16,0.019062181447503,0.009785932721713,0.023955147808359
0.702,-0.048,-0.18,0.117,0.172,0.077,0.235,-0.05,-0.183,0.119,0.172,0.077,0.235,16,0.017533129459735,0.007849133537207,0.023955147808359
0.703,-0.048,-0.18,0.117,0.168,0.081,0.22,-0.05,-0.182,0.118,0.168,0.081,0.22,16,0.017125382262997,0.008256880733945,0.022426095820591
0.704,-0.048,-0.18,0.117,0.168,0.057,0.215,-0.05,-0.182,0.118,0.168,0.057,0.215,16,0.017125382262997,0.005810397553517,0.021916411824669
0.705,-0.048,-0.18,0.117,0.177,0.029,0.168,-0.05,-0.182,0.118,0.177,0.029,0.168,16,0.018042813455658,0.002956167176351,0.017125382262997
0.706,-0.048,-0.18,0.117,0.182,0.053,0.168,-0.05,-0.182,0.117,0.182,0.053,0.168,16,0.01855249745158,0.005402650356779,0.017125382262997
0.707,-0.048,-0.18,0.116,0.177,0.062,0.196,-0.05,-0.182,0.117,0.177,0.062,0.196,16,0.018042813455658,0.006320081549439,0.019979612640163
0.708,-0.048,-0.18,0.116,0.153,0.067,0.182,-0.05,-0.182,0.117,0.153,0.067,0.182,16,0.015596330275229,0.006829765545362,0.01855249745158
0.709,-0.048,-0.18,0.116,0.148,0.043,0.192,-0.05,-0.181,0.116,0.148,0.043,0.192,16,0.015086646279307,0.004383282364934,0.019571865443425
0.71,-0.048,-0.179,0.115,0.192,0.077,0.182,-0.05,-0.181,0.116,0.192,0.077,0.182,16,0.019571865443425,0.007849133537207,0.01855249745158
0.711,-0.048,-0.179,0.115,0.192,0.12,0.177,-0.05,-0.181,0.116,0.192,0.12,0.177,16,0.019571865443425,0.012232415902141,0.018042813455658
0.712,-0.047,-0.179,0.114,0.192,0.057,0.163,-0.05,-0.181,0.115,0.192,0.057,0.163,16,0.019571865443425,0.005810397553517,0.016615698267075
0.713,-0.047,-0.179,0.114,0.206,0.024,0.144,-0.05,-0.181,0.115,0.206,0.024,0.144,16,0.020998980632008,0.002446483180428,0.014678899082569
0.714,-0.047,-0.179,0.113,0.201,0.067,0.211,-0.05,-0.181,0.115,0.201,0.067,0.211,16,0.020489296636086,0.006829765545362,0.021508664627931
0.715,-0.047,-0.179,0.113,0.144,0.086,0.239,-0.05,-0.181,0.114,0.144,0.086,0.239,16,0.014678899082569,0.008766564729867,0.024362895005097
0.716,-0.047,-0.179,0.113,0.115,0.096,0.192,-0.051,-0.181,0.114,0.115,0.096,0.192,16,0.011722731906218,0.009785932721713,0.019571865443425
0.717,-0.047,-0.179,0.112,0.153,0.077,0.192,-0.051,-0.181,0.113,0.153,0.077,0.192,16,0.015596330275229,0.007849133537207,0.019571865443425
0.718,-0.047,-0.179,0.112,0.196,0.043,0.211,-0.051,-0.181,0.113,0.196,0.043,0.211,16,0.019979612640163,0.004383282364934,0.021508664627931
0.719,-0.047,-0.179,0.111,0.196,0.038,0.206,-0.051,-0.181,0.113,0.196,0.038,0.206,16,0.019979612640163,0.003873598369011,0.020998980632008
0.72,-0.048,-0.178,0.111,0.168,0.048,0.206,-0.051,-0.181,0.112,0.168,0.048,0.206,16,0.017125382262997,0.004892966360856,0.020998980632008
0.721,-0.048,-0.178,0.11,0.158,0.067,0.22,-0.051,-0.181,0.112,0.158,0.067,0.22,16,0.016106014271152,0.006829765545362,0.022426095820591
0.722,-0.048,-0.178,0.11,0.168,0.053,0.225,-0.051,-0.181,0.111,0.168,0.053,0.225,16,0.017125382262997,0.005402650356779,0.022935779816514
0.723,-0.048,-0.178,0.109,0.172,0.019,0.235,-0.051,-0.181,0.111,0.172,0.019,0.235,16,0.017533129459735,0.001936799184506,0.023955147808359
0.724,-0.048,-0.178,0.109,0.182,0.024,0.211,-0.051,-0.181,0.11,0.182,0.024,0.211,16,0.01855249745158,0.002446483180428,0.021508664627931
0.725,-0.048,-0.178,0.108,0.177,0.034,0.172,-0.051,-0.181,0.109,0.177,0.034,0.172,16,0.018042813455658,0.003465851172273,0.017533129459735
0.726,-0.048,-0.178,0.108,0.153,0.048,0.211,-0.051,-0.181,0.109,0.153,0.048,0.211,16,0.015596330275229,0.004892966360856,0.021508664627931
0.727,-0.048,-0.178,0.107,0.163,0.086,0.254,-0.051,-0.181,0.108,0.163,0.086,0.254,16,0.016615698267075,0.008766564729867,0.025891946992865
0.728,-0.048,-0.178,0.107,0.182,0.077,0.235,-0.051,-0.181,0.108,0.182,0.077,0.235,16,0.01855249745158,0.007849133537207,0.023955147808359
0.729,-0.048,-0.178,0.107,0.192,0.062,0.196,-0.051,-0.181,0.107,0.192,0.062,0.196,16,0.019571865443425,0.006320081549439,0.019979612640163
0.73,-0.048,-0.178,0.107,0.192,0.043,0.163,-0.051,-0.181,0.107,0.192,0.043,0.163,16,0.019571865443425,0.004383282364934,0.016615698267075
0.731,-0.048,-0.178,0.106,0.211,0.029,0.148,-0.051,-0.181,0.106,0.211,0.029,0.148,16,0.021508664627931,0.002956167176351,0.015086646279307
0.732,-0.048,-0.178,0.106,0.201,0.057,0.153,-0.051,-0.181,0.106,0.201,0.057,0.153,16,0.020489296636086,0.005810397553517,0.015596330275229
0.733,-0.048,-0.178,0.106,0.172,0.053,0.182,-0.051,-0.181,0.105,0.172,0.053,0.182,16,0.017533129459735,0.005402650356779,0.01855249745158
0.734,-0.048,-0.178,0.105,0.168,0.029,0.177,-0.051,-0.181,0.105,0.168,0.029,0.177,16,0.017125382262997,0.002956167176351,0.018042813455658
0.735,-0.048,-0.178,0.105,0.158,0.014,0.201,-0.051,-0.181,0.105,0.158,0.014,0.201,16,0.016106014271152,0.001427115188583,0.020489296636086
0.736,-0.048,-0.178,0.105,0.177,0.005,0.235,-0.051,-0.181,0.104,0.177,0.005,0.235,16,0.018042813455658,0.000509683995923,0.023955147808359
0.737,-0.048,-0.178,0.104,0.177,0.024,0.196,-0.051,-0.181,0.104,0.177,0.024,0.196,16,0.018042813455658,0.002446483180428,0.019979612640163
0.738,-0.049,-0.178,0.104,0.163,0.043,0.211,-0.051,-0.181,0.103,0.163,0.043,0.211,16,0.016615698267075,0.004383282364934,0.021508664627931
0.739,-0.049,-0.178,0.104,0.192,0.024,0.225,-0.051,-0.181,0.103,0.192,0.024,0.225,16,0.019571865443425,0.002446483180428,0.022935779816514
0.74,-0.049,-0.178,0.103,0.215,0.024,0.192,-0.051,-0.181,0.103,0.215,0.024,0.192,16,0.021916411824669,0.002446483180428,0.019571865443425
0.741,-0.049,-0.178,0.103,0.215,0.038,0.177,-0.051,-0.181,0.102,0.215,0.038,0.177,16,0.021916411824669,0.003873598369011,0.018042813455658
0.742,-0.049,-0.178,0.103,0.22,0.034,0.168,-0.051,-0.181,0.102,0.22,0.034,0.168,16,0.022426095820591,0.003465851172273,0.017125382262997
0.743,-0.049,-0.178,0.102,0.239,0.034,0.177,-0.051,-0.181,0.102,0.239,0.034,0.177,16,0.024362895005097,0.003465851172273,0.018042813455658
0.744,-0.049,-0.178,0.102,0.215,0.067,0.187,-0.051,-0.181,0.102,0.215,0.067,0.187,16,0.021916411824669,0.006829765545362,0.019062181447503
0.745,-0.049,-0.178,0.102,0.211,0.086,0.182,-0.051,-0.181,0.102,0.211,0.086,0.182,16,0.021508664627931,0.008766564729867,0.01855249745158
0.746,-0.049,-0.178,0.102,0.22,0.096,0.172,-0.051,-0.181,0.102,0.22,0.096,0.172,16,0.022426095820591,0.009785932721713,0.017533129459735
0.747,-0.049,-0.178,0.102,0.182,0.067,0.211,-0.051,-0.181,0.102,0.182,0.067,0.211,16,0.01855249745158,0.006829765545362,0.021508664627931
0.748,-0.049,-0.178,0.102,0.158,0.014,0.254,-0.051,-0.181,0.102,0.158,0.014,0.254,16,0.016106014271152,0.001427115188583,0.025891946992865
0.749,-0.049,-0.178,0.101,0.163,0.029,0.244,-0.051,-0.181,0.102,0.163,0.029,0.244,16,0.016615698267075,0.002956167176351,0.024872579001019
0.75,-0.049,-0.178,0.101,0.187,0.062,0.187,-0.051,-0.181,0.102,0.187,0.062,0.187,16,0.019062181447503,0.006320081549439,0.019062181447503
0.751,-0.049,-0.178,0.101,0.177,0.072,0.158,-0.051,-0.181,0.102,0.177,0.072,0.158,16,0.018042813455658,0.007339449541284,0.016106014271152
0.752,-0.049,-0.178,0.101,0.187,0.057,0.153,-0.051,-0.181,0.102,0.187,0.057,0.153,16,0.019062181447503,0.005810397553517,0.015596330275229
0.753,-0.049,-0.178,0.101,0.182,0.038,0.182,-0.051,-0.181,0.102,0.182,0.038,0.182,16,0.01855249745158,0.003873598369011,0.01855249745158
0.754,-0.049,-0.178,0.101,0.187,0.038,0.211,-0.051,-0.181,0.102,0.187,0.038,0.211,16,0.019062181447503,0.003873598369011,0.021508664627931
0.755,-0.049,-0.179,0.102,0.201,0.077,0.172,-0.051,-0.181,0.102,0.201,0.077,0.172,16,0.020489296636086,0.007849133537207,0.017533129459735
0.756,-0.048,-0.179,0.102,0.192,0.062,0.182,-0.051,-0.181,0.102,0.192,0.062,0.182,16,0.019571865443425,0.006320081549439,0.01855249745158
0.757,-0.048,-0.179,0.102,0.196,0.029,0.196,-0.051,-0.181,0.102,0.196,0.029,0.196,16,0.019979612640163,0.002956167176351,0.019979612640163
0.758,-0.048,-0.179,0.102,0.192,0.057,0.172,-0.051,-0.181,0.102,0.192,0.057,0.172,16,0.019571865443425,0.005810397553517,0.017533129459735
0.759,-0.048,-0.179,0.102,0.177,0.057,0.192,-0.051,-0.181,0.103,0.177,0.057,0.192,16,0.018042813455658,0.005810397553517,0.019571865443425
0.76,-0.048,-0.179,0.102,0.163,0.081,0.23,-0.051,-0.181,0.103,0.163,0.081,0.23,16,0.016615698267075,0.008256880733945,0.023445463812436
0.761,-0.048,-0.179,0.103,0.206,0.105,0.22,-0.051,-0.181,0.103,0.206,0.105,0.22,16,0.020998980632008,0.010703363914373,0.022426095820591
0.762,-0.048,-0.179,0.103,0.215,0.077,0.192,-0.051,-0.181,0.103,0.215,0.077,0.192,16,0.021916411824669,0.007849133537207,0.019571865443425
0.763,-0.048,-0.179,0.103,0.211,0.048,0.215,-0.051,-0.181,0.103,0.211,0.048,0.215,16,0.021508664627931,0.004892966360856,0.021916411824669
0.764,-0.048,-0.179,0.104,0.215,0.062,0.182,-0.051,-0.181,0.103,0.215,0.062,0.182,16,0.021916411824669,0.006320081549439,0.01855249745158
0.765,-0.048,-0.179,0.104,0.163,0.043,0.187,-0.051,-0.181,0.104,0.163,0.043,0.187,16,0.016615698267075,0.004383282364934,0.019062181447503
0.766,-0.048,-0.179,0.105,0.148,0.034,0.239,-0.05,-0.181,0.104,0.148,0.034,0.239,16,0.015086646279307,0.003465851172273,0.024362895005097
0.767,-0.048,-0.179,0.105,0.172,0.048,0.225,-0.05,-0.181,0.104,0.172,0.048,0.225,16,0.017533129459735,0.004892966360856,0.022935779816514
0.768,-0.048,-0.18,0.105,0.215,0.048,0.225,-0.05,-0.181,0.104,0.215,0.048,0.225,16,0.021916411824669,0.004892966360856,0.022935779816514
0.769,-0.048,-0.18,0.106,0.206,0.043,0.249,-0.05,-0.181,0.105,0.206,0.043,0.249,16,0.020998980632008,0.004383282364934,0.025382262996942
0.77,-0.048,-0.179,0.106,0.196,0.038,0.254,-0.05,-0.182,0.105,0.196,0.038,0.254,16,0.019979612640163,0.003873598369011,0.025891946992865
